  1.861 -20.027  23.755   2.344 -19.792  23.756   1.605 -19.766  23.949   1.000   1.000
  3.006 -20.086  23.824   3.485 -19.924  23.857   2.976 -19.743  23.876   1.000   1.000
  3.006 -20.086  23.824   2.344 -19.792  23.756   2.976 -19.743  23.876   1.000   1.000
  2.046 -20.096  23.895   2.344 -19.792  23.756   2.199 -19.716  23.933   1.000   1.000
  2.046 -20.096  23.895   2.199 -19.716  23.933   1.605 -19.766  23.949   1.000   1.000
  3.485 -19.924  23.857   2.976 -19.743  23.876   3.588 -19.598  23.983   1.000   1.000
  2.344 -19.792  23.756   2.199 -19.716  23.933   2.680 -19.467  23.771   1.000   1.000
  2.344 -19.792  23.756   1.605 -19.766  23.949   1.880 -19.304  23.738   1.000   1.000
  2.199 -19.716  23.933   1.605 -19.766  23.949   2.266 -19.324  24.015   1.000   1.000
  1.605 -19.766  23.949   0.841 -19.744  23.735   1.880 -19.304  23.738   1.000   1.000
  1.605 -19.766  23.949   1.102 -19.617  23.873   1.351 -19.374  23.915   1.000   1.000
  1.605 -19.766  23.949   2.266 -19.324  24.015   1.351 -19.374  23.915   1.000   1.000
  2.680 -19.467  23.771   2.973 -19.299  24.009   2.266 -19.324  24.015   1.000   1.000
  2.680 -19.467  23.771   2.266 -19.324  24.015   1.880 -19.304  23.738   1.000   1.000
  0.841 -19.744  23.735   1.102 -19.617  23.873   0.800 -19.334  23.728   1.000   1.000
  0.841 -19.744  23.735   0.419 -20.024  23.568   0.177 -19.740  23.506   1.000   1.000
  0.841 -19.744  23.735   0.800 -19.334  23.728   0.177 -19.740  23.506   1.000   1.000
  1.102 -19.617  23.873   1.351 -19.374  23.915   0.800 -19.334  23.728   1.000   1.000
  3.588 -19.598  23.983   2.973 -19.299  24.009   3.571 -19.279  24.058   1.000   1.000
  3.588 -19.598  23.983   3.571 -19.279  24.058   3.958 -19.146  24.383   1.000   1.000
  2.973 -19.299  24.009   3.571 -19.279  24.058   2.911 -18.951  24.071   1.000   1.000
  2.973 -19.299  24.009   2.266 -19.324  24.015   2.911 -18.951  24.071   1.000   1.000
  3.571 -19.279  24.058   2.911 -18.951  24.071   3.774 -18.789  24.338   1.000   1.000
  3.571 -19.279  24.058   3.958 -19.146  24.383   3.774 -18.789  24.338   1.000   1.000
  2.266 -19.324  24.015   2.911 -18.951  24.071   2.264 -18.974  24.112   1.000   1.000
  2.266 -19.324  24.015   1.351 -19.374  23.915   1.714 -18.973  23.997   1.000   1.000
  2.266 -19.324  24.015   2.264 -18.974  24.112   1.714 -18.973  23.997   1.000   1.000
  1.880 -19.304  23.738   1.132 -19.202  23.862   1.611 -18.929  23.764   1.000   1.000
  2.911 -18.951  24.071   2.264 -18.974  24.112   2.725 -18.527  24.123   1.000   1.000
  2.911 -18.951  24.071   2.725 -18.527  24.123   3.151 -18.505  24.353   1.000   1.000
  2.911 -18.951  24.071   3.774 -18.789  24.338   3.151 -18.505  24.353   1.000   1.000
  1.351 -19.374  23.915   1.714 -18.973  23.997   1.132 -19.202  23.862   1.000   1.000
  1.351 -19.374  23.915   0.800 -19.334  23.728   1.132 -19.202  23.862   1.000   1.000
  2.264 -18.974  24.112   1.714 -18.973  23.997   2.262 -18.622  24.067   1.000   1.000
  2.264 -18.974  24.112   2.262 -18.622  24.067   2.725 -18.527  24.123   1.000   1.000
  0.419 -20.024  23.568   0.393 -20.418  23.395   0.312 -20.175  23.265   1.000   1.000
  0.419 -20.024  23.568   0.312 -20.175  23.265   0.177 -19.740  23.506   1.000   1.000
  0.393 -20.418  23.395   0.626 -20.230  23.237   0.312 -20.175  23.265   1.000   1.000
  0.393 -20.418  23.395   0.626 -20.230  23.237   0.785 -20.577  23.108   1.000   1.000
  1.714 -18.973  23.997   1.132 -19.202  23.862   0.969 -18.787  23.873   1.000   1.000
  1.714 -18.973  23.997   2.262 -18.622  24.067   1.615 -18.540  24.048   1.000   1.000
  1.714 -18.973  23.997   0.969 -18.787  23.873   1.615 -18.540  24.048   1.000   1.000
  0.800 -19.334  23.728   1.132 -19.202  23.862   0.727 -18.875  23.677   1.000   1.000
  0.800 -19.334  23.728   0.177 -19.740  23.506   0.175 -19.373  23.511   1.000   1.000
  0.800 -19.334  23.728   0.175 -19.373  23.511   0.282 -19.021  23.595   1.000   1.000
  0.800 -19.334  23.728   0.282 -19.021  23.595   0.727 -18.875  23.677   1.000   1.000
  1.132 -19.202  23.862   0.727 -18.875  23.677   0.969 -18.787  23.873   1.000   1.000
  3.747 -18.404  23.943   2.725 -18.527  24.123   3.328 -18.048  24.031   1.000   1.000
  3.747 -18.404  23.943   4.237 -18.441  24.316   4.361 -18.375  24.008   1.000   1.000
  3.747 -18.404  23.943   4.361 -18.375  24.008   3.900 -18.014  23.714   1.000   1.000
  3.747 -18.404  23.943   3.328 -18.048  24.031   3.900 -18.014  23.714   1.000   1.000
  2.262 -18.622  24.067   2.725 -18.527  24.123   2.302 -18.275  24.061   1.000   1.000
  2.262 -18.622  24.067   1.615 -18.540  24.048   2.302 -18.275  24.061   1.000   1.000
  0.177 -19.740  23.506   0.175 -19.373  23.511  -0.194 -19.316  23.521   1.000   1.000
  0.175 -19.373  23.511  -0.194 -19.316  23.521   0.142 -19.044  23.381   1.000   1.000
  0.175 -19.373  23.511   0.282 -19.021  23.595   0.142 -19.044  23.381   1.000   1.000
 -0.194 -19.316  23.521   0.282 -19.021  23.595  -0.302 -18.929  23.691   1.000   1.000
  0.282 -19.021  23.595   0.727 -18.875  23.677   0.242 -18.658  23.674   1.000   1.000
  0.282 -19.021  23.595  -0.302 -18.929  23.691   0.242 -18.658  23.674   1.000   1.000
  0.727 -18.875  23.677   0.969 -18.787  23.873   0.242 -18.658  23.674   1.000   1.000
  2.725 -18.527  24.123   2.302 -18.275  24.061   2.615 -18.072  24.216   1.000   1.000
  2.725 -18.527  24.123   3.151 -18.505  24.353   3.074 -18.155  24.368   1.000   1.000
  2.725 -18.527  24.123   3.074 -18.155  24.368   2.615 -18.072  24.216   1.000   1.000
  3.958 -19.146  24.383   3.774 -18.789  24.338   3.716 -18.740  24.618   1.000   1.000
  0.969 -18.787  23.873   1.615 -18.540  24.048   0.939 -18.538  23.960   1.000   1.000
  0.969 -18.787  23.873   0.242 -18.658  23.674   0.939 -18.538  23.960   1.000   1.000
  1.615 -18.540  24.048   2.302 -18.275  24.061   1.732 -18.134  24.020   1.000   1.000
  1.615 -18.540  24.048   0.939 -18.538  23.960   1.041 -18.211  24.006   1.000   1.000
  1.615 -18.540  24.048   1.732 -18.134  24.020   1.041 -18.211  24.006   1.000   1.000
  2.302 -18.275  24.061   3.328 -18.048  24.031   2.731 -17.641  23.730   1.000   1.000
  2.302 -18.275  24.061   2.615 -18.072  24.216   2.365 -17.762  24.068   1.000   1.000
  2.302 -18.275  24.061   1.732 -18.134  24.020   2.365 -17.762  24.068   1.000   1.000
  2.302 -18.275  24.061   1.750 -17.995  23.735   2.731 -17.641  23.730   1.000   1.000
 -0.302 -18.929  23.691   0.242 -18.658  23.674  -0.282 -18.667  23.708   1.000   1.000
  0.242 -18.658  23.674   0.939 -18.538  23.960   0.099 -18.556  23.834   1.000   1.000
  0.242 -18.658  23.674   0.099 -18.556  23.834  -0.282 -18.667  23.708   1.000   1.000
  0.939 -18.538  23.960   0.099 -18.556  23.834   0.369 -18.167  23.927   1.000   1.000
  0.939 -18.538  23.960   1.041 -18.211  24.006   0.369 -18.167  23.927   1.000   1.000
  0.099 -18.556  23.834  -0.282 -18.667  23.708  -0.416 -18.566  23.846   1.000   1.000
  0.099 -18.556  23.834   0.369 -18.167  23.927  -0.206 -18.169  23.979   1.000   1.000
  0.099 -18.556  23.834  -0.416 -18.566  23.846  -0.206 -18.169  23.979   1.000   1.000
  4.237 -18.441  24.316   4.361 -18.375  24.008   4.321 -18.171  24.287   1.000   1.000
  4.237 -18.441  24.316   4.321 -18.171  24.287   3.752 -18.453  24.336   1.000   1.000
  4.237 -18.441  24.316   3.774 -18.789  24.338   3.752 -18.453  24.336   1.000   1.000
  4.361 -18.375  24.008   4.321 -18.171  24.287   4.355 -18.082  23.864   1.000   1.000
  4.321 -18.171  24.287   3.752 -18.453  24.336   3.825 -18.037  24.370   1.000   1.000
  4.321 -18.171  24.287   3.889 -18.044  24.042   4.355 -18.082  23.864   1.000   1.000
  4.321 -18.171  24.287   3.889 -18.044  24.042   3.825 -18.037  24.370   1.000   1.000
  3.774 -18.789  24.338   3.151 -18.505  24.353   3.752 -18.453  24.336   1.000   1.000
  3.151 -18.505  24.353   3.752 -18.453  24.336   3.074 -18.155  24.368   1.000   1.000
  3.752 -18.453  24.336   3.074 -18.155  24.368   3.825 -18.037  24.370   1.000   1.000
  3.074 -18.155  24.368   2.615 -18.072  24.216   3.134 -17.748  24.303   1.000   1.000
  3.074 -18.155  24.368   3.825 -18.037  24.370   3.134 -17.748  24.303   1.000   1.000
  3.328 -18.048  24.031   3.900 -18.014  23.714   2.731 -17.641  23.730   1.000   1.000
